Order_ID,Order_Date,Region,Category,Product,Quantity,Unit_Price,Unit_Cost,Customer_Segment
ORD01909,2026-01-15,North,Furniture,Standing Desk,5,390.71,275.11,Consumer
ORD01910,2025-08-03,North,Accessories,Cable Organizer,2,14.08,4.91,Small Business
ORD01911,2025-09-04,North,Accessories,Backpack,10,64.83,32.5,Corporate
ORD01912,2025-08-10,West,Electronics,USB-C Hub,2,35.63,,Small Business
ORD01913,2025-01-01,East,Accessories,Cable Organizer,3,16.06,5.11,Consumer
ORD01914,2025-04-10,Central,Furniture,Office Chair,12,180.38,108.91,Corporate
ORD01915,2025-02-16,West,Furniture,Standing Desk,2,374.22,252.03,Consumer
ORD01916,2025-08-20,West,Electronics,USB-C Hub,2,37.75,19.92,Consumer
ORD01917,2025-06-07,West,Office Supplies,Pen Pack,3,9.13,2.85,Small Business
ORD01918,2026-06-30,North,Office Supplies,Notebook Set,7,15.07,6.3,Small Business
ORD01919,2025-06-07,East,Furniture,Office Chair,2,180.05,113.98,Consumer
ORD01920,2026-06-28,Central,Accessories,Backpack,6,74.61,30.08,Small Business
ORD01921,2025-08-09,Central,Accessories,Backpack,5,73.94,31.24,Consumer
ORD01922,2025-08-08,Central,Office Supplies,Desk Organizer,2,23.02,9.88,
ORD01923,2025-04-04,Central,Accessories,Cable Organizer,2,16.5,4.9,Consumer
ORD01924,2026-05-06,South,Accessories,Laptop Stand,4,45.6,21.41,Corporate
ORD01925,2025-09-04,Central,Furniture,Standing Desk,5,401.21,244.71,Consumer
ORD01926,2025-03-27,South,Accessories,Backpack,3,66.11,31.66,Consumer
ORD01927,2026-03-14,East,Furniture,Office Chair,3,199.91,109.61,Small Business
ORD01928,2025-06-01,West,Electronics,Webcam,5,67.39,40.9,Consumer
ORD01929,2025-10-10,Central,Home & Kitchen,Electric Kettle,1,55.8,29.44,Consumer
ORD01930,2025-03-27,South,Electronics,Wireless Mouse,12,25.93,11.53,Corporate
ORD01931,2025-04-11,East,Furniture,Desk Lamp,6,44.71,23.74,Small Business
ORD01932,2025-06-03,Central,Accessories,Laptop Stand,1,52.87,22.34,Consumer
ORD01933,2025-09-25,North,Office Supplies,Desk Organizer,2,24.96,10.25,Consumer
ORD01934,2026-05-18,East,Home & Kitchen,Storage Set,4,32.47,15.74,Corporate
ORD01935,2025-02-13,South,Accessories,Backpack,5,68.47,29.56,Consumer
ORD01936,2025-01-03,West,Accessories,Laptop Stand,7,48.46,21.88,Small Business
ORD01937,2026-06-27,North,Office Supplies,Desk Organizer,1,23.21,9.69,Consumer
ORD01938,2025-11-26,South,Office Supplies,Printer Paper,3,11.18,4.21,Consumer
ORD01939,2025-02-10,West,Electronics,Webcam,2,69.7,40.1,Consumer
ORD01940,2026-04-17,West,Accessories,Backpack,2,73.06,32.59,Corporate
ORD01941,2025-05-09,North,Accessories,Laptop Stand,1,54.18,23.37,Consumer
ORD01942,2026-06-26,West,Office Supplies,Notebook Set,3,17.8,6.2,Consumer
ORD01943,2026-05-26,Central,Accessories,Cable Organizer,2,14.93,5.25,Consumer
ORD01944,2025-03-07,South,Accessories,Backpack,1,64.48,31.06,Consumer
ORD01945,2026-06-19,East,Office Supplies,Printer Paper,6,11.02,3.88,Corporate
ORD01946,2025-05-14,South,Furniture,Desk Lamp,10,48.3,22.16,Corporate
ORD01947,2026-04-19,Central,Office Supplies,Notebook Set,5,17.75,6.19,Small Business
ORD01948,2026-01-18,West,Furniture,Bookshelf,1,138.81,92.62,Small Business
ORD01949,2025-07-11,South,Office Supplies,Desk Organizer,1,25.29,10.11,Small Business
ORD01950,2025-10-14,Central,Office Supplies,Pen Pack,5,9.19,3.21,Consumer
ORD01951,2026-01-13,South,Furniture,Office Chair,10,176.8,120.7,Corporate
ORD01952,2026-04-22,West,Office Supplies,Printer Paper,12,11.63,3.82,Corporate
ORD01953,2025-09-02,North,Electronics,24-inch Monitor,3,201.36,147.67,Consumer
ORD01954,2025-05-06,South,Accessories,Cable Organizer,2,16.22,4.81,Consumer
ORD01955,2026-06-23,East,Accessories,Cable Organizer,2,15.43,5.14,Small Business
ORD01956,2025-04-04,West,Furniture,Standing Desk,2,369.31,263.6,Consumer
ORD01957,2026-02-21,Central,Furniture,Office Chair,3,204.17,115.31,Corporate
ORD01958,2025-12-02,Central,Accessories,Cable Organizer,5,15.92,5.26,Consumer
ORD01959,2025-01-11,Central,Accessories,Laptop Stand,1,54.85,20.98,Consumer
ORD01960,2026-03-01,North,Electronics,24-inch Monitor,5,215.2,138.0,Consumer
ORD01961,2026-04-29,West,Home & Kitchen,Storage Set,3,36.88,15.41,Consumer
ORD01962,2025-08-07,South,Home & Kitchen,Coffee Maker,7,89.94,53.62,Corporate
ORD01963,2025-05-07,Central,Office Supplies,Notebook Set,11,15.64,6.12,Corporate
ORD01964,2026-02-11,East,Furniture,Standing Desk,1,404.55,267.33,Consumer
ORD01965,2025-06-24,West,Home & Kitchen,Electric Kettle,2,54.15,28.44,Consumer
ORD01966,2026-04-08,South,Electronics,Mechanical Keyboard,1,79.77,51.43,Consumer
ORD01967,2026-06-17,East,Office Supplies,Printer Paper,1,11.95,4.13,Small Business
ORD01968,2026-05-20,Central,Office Supplies,Printer Paper,1,11.26,3.85,Consumer
ORD01969,2025-01-19,Central,Furniture,Desk Lamp,1,49.15,22.46,Small Business
ORD01970,2025-04-01,West,Home & Kitchen,Water Bottle,8,20.92,8.07,Corporate
ORD01971,2025-04-13,Central,Office Supplies,Printer Paper,6,12.09,3.99,Corporate
ORD01972,2026-03-23,East,Home & Kitchen,Electric Kettle,4,52.25,28.64,Consumer
ORD01973,2026-06-22,Central,Furniture,Standing Desk,1,367.83,252.33,Consumer
ORD01974,2026-06-25,Central,Accessories,Laptop Stand,7,48.0,22.26,Corporate
ORD01975,2026-06-26,North,Accessories,Backpack,2,71.33,31.93,Consumer
ORD01976,2025-04-15,West,Electronics,Wireless Mouse,1,26.03,11.47,Consumer
ORD01977,2025-10-24,South,Office Supplies,Notebook Set,1,17.01,6.05,Consumer
ORD01978,2026-02-17,West,Office Supplies,Printer Paper,11,12.19,4.02,Corporate
ORD01979,2026-01-20,Central,Accessories,Backpack,10,71.29,32.51,Corporate
ORD01980,2026-06-19,South,Home & Kitchen,Coffee Maker,3,98.41,57.84,Consumer
ORD01981,2025-05-31,South,Accessories,Laptop Stand,1,52.65,23.44,Consumer
ORD01982,2025-07-19,Central,Accessories,Backpack,2,65.08,32.59,Small Business
ORD01983,2025-05-25,West,Furniture,Bookshelf,5,149.64,94.33,Consumer
ORD01984,2026-04-30,North,Home & Kitchen,Coffee Maker,9,101.91,60.28,Corporate
ORD01985,2025-06-28,West,Electronics,USB-C Hub,2,38.91,18.59,Consumer
ORD01986,2025-09-07,Central,Accessories,Cable Organizer,5,16.07,5.29,Consumer
ORD01987,2025-12-19,Central,Office Supplies,Notebook Set,2,17.09,6.4,Small Business
ORD01988,2025-01-31,East,Home & Kitchen,Storage Set,3,34.04,15.74,Small Business
ORD01989,2025-05-31,East,Accessories,Backpack,5,67.76,30.97,Consumer
ORD01990,2025-08-10,North,Home & Kitchen,Coffee Maker,4,89.27,59.25,Consumer
ORD01991,2026-06-26,South,Furniture,Standing Desk,1,378.45,248.62,Consumer
ORD01992,2025-06-02,South,Office Supplies,Pen Pack,6,9.81,2.96,Corporate
ORD01993,2025-06-18,East,Electronics,Wireless Mouse,1,26.34,12.2,Consumer
ORD01994,2026-02-03,North,Accessories,Cable Organizer,4,15.31,4.8,Consumer
ORD01995,2025-01-27,North,Furniture,Bookshelf,5,135.02,91.02,Consumer
ORD01996,2025-03-16,Central,Electronics,24-inch Monitor,4,210.33,141.09,Consumer
ORD01997,2026-03-30,West,Accessories,Laptop Stand,2,52.23,21.53,Corporate
ORD01998,2025-01-18,Central,Office Supplies,Desk Organizer,5,23.43,9.71,Consumer
ORD01999,2026-02-17,West,Home & Kitchen,Electric Kettle,2,54.04,27.85,Consumer
ORD02000,2026-05-19,West,Accessories,Laptop Stand,7,54.13,23.71,Small Business
ORD01951,2026-01-13,South,Furniture,Office Chair,10,176.8,120.7,Corporate
ORD01886,2025-03-25,South,Accessories,Laptop Stand,5,51.95,21.2,Consumer
ORD01465,2025-02-07,East,Electronics,24-inch Monitor,2,196.73,139.53,Consumer
ORD00330,2025-09-13,North,Furniture,Standing Desk,2,418.19,264.67,Consumer
ORD01531,2026-05-14,West,Home & Kitchen,Water Bottle,1,24.26,8.13,Small Business
ORD01622,2026-02-18,North,Home & Kitchen,Electric Kettle,4,56.27,29.91,Consumer
ORD00905,2026-01-03,Central,Electronics,Wireless Mouse,2,23.87,12.74,Consumer
ORD01220,2026-02-10,North,Home & Kitchen,Water Bottle,2,22.47,7.88,Consumer
ORD01895,2025-10-09,East,Accessories,Backpack,2,65.37,30.87,Consumer
ORD00364,2025-01-02,West,Electronics,24-inch Monitor,3,197.57,147.74,Consumer
ORD01934,2026-05-18,East,Home & Kitchen,Storage Set,4,32.47,15.74,Corporate
ORD01031,2026-04-15,South,Home & Kitchen,Electric Kettle,6,54.6,27.94,Corporate
ORD01353,2025-11-17,East,Accessories,Laptop Stand,10,52.44,22.94,Corporate
ORD00361,2026-04-22,Central,Home & Kitchen,Coffee Maker,6,93.62,57.23,Corporate
ORD00076,2026-03-20,Central,Home & Kitchen,Coffee Maker,9,100.84,56.37,Corporate
ORD00225,2025-12-02,Central,Furniture,Standing Desk,4,405.51,266.76,Consumer
ORD00048,2025-07-17,South,Furniture,Office Chair,1,205.97,110.46,Consumer
ORD00351,2025-03-22,East,Electronics,24-inch Monitor,2,215.73,145.12,Consumer
ORD00971,2025-11-05,West,Home & Kitchen,Coffee Maker,1,93.2,57.27,Consumer
ORD01401,2025-03-27,North,Home & Kitchen,Electric Kettle,9,53.28,29.66,Corporate
ORD01679,2025-04-04,West,Electronics,Mechanical Keyboard,4,91.66,47.05,Consumer
ORD00859,2026-03-16,West,Electronics,USB-C Hub,3,36.25,19.45,Consumer
